SeniorCitizen,tenure,MonthlyCharges,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year,Churn_Yes,TenureGroup,MonthlyChargesBin
0,-0.025036888083862396,-1.1725004177880716,False,False,False,False,False,True,False,False,2-4yrs,Medium
0,0.4246845322272098,0.9744535647210025,True,False,True,True,True,True,False,False,2-4yrs,Very High
0,1.6103137312291274,-1.531998164080479,True,True,True,False,False,False,True,False,4-6yrs,Low
0,0.9152897180211067,1.0547135266839587,True,False,True,True,True,False,False,True,4-6yrs,Very High
0,0.7926384215726325,-0.24282252505049726,False,False,True,False,False,True,False,False,4-6yrs,Medium
0,0.4246845322272098,0.8841611075126774,False,False,True,False,True,False,False,False,2-4yrs,Very High
1,0.17938193933026134,0.3775200976215171,False,False,True,True,True,False,False,True,2-4yrs,High
0,1.2832436073665294,-0.3548520552904568,False,True,False,False,False,False,True,False,4-6yrs,Medium
0,-1.21066608708578,0.82396613604046,True,True,True,False,True,False,False,False,0-1yr,High
0,0.13849817384743657,-1.142402932051963,False,False,False,False,False,False,True,False,2-4yrs,Medium
0,-0.9244797287060068,1.171759304546603,False,True,True,True,True,False,False,True,0-1yr,Very High
0,0.34291700126156033,-1.490196100558106,False,False,True,False,False,False,True,False,2-4yrs,Low
0,-0.22945571549798613,0.6684624597372328,True,True,True,True,True,False,False,False,2-4yrs,High
0,0.9561734835039315,1.1567105616785487,False,True,True,True,True,True,False,False,4-6yrs,Very High
0,-1.0880147906373057,-1.488524018017211,False,False,True,False,False,False,False,False,0-1yr,Low
0,-1.21066608708578,0.3072926309039307,True,False,True,True,True,False,False,True,0-1yr,High
0,-1.047131025154481,-0.4852744934802603,False,True,True,False,False,False,False,False,0-1yr,Medium
0,-1.1697823216029553,-1.4835077703945263,False,True,True,False,False,False,False,False,0-1yr,Low
0,0.015846877398962348,0.7938686503043517,True,False,True,False,True,False,True,False,2-4yrs,High
1,-0.22945571549798613,0.42935465638925946,False,False,True,True,True,False,False,True,2-4yrs,High
0,1.6103137312291274,-1.3932153131862008,True,False,True,True,False,False,True,False,4-6yrs,Low
0,-1.2924336180514295,-1.5202935862942144,True,False,True,False,False,False,False,False,0-1yr,Low
1,1.5694299657463027,-0.2929850012773448,True,False,False,False,False,True,False,False,4-6yrs,Medium
0,-0.8018284322575325,0.6935436978506566,False,False,True,True,True,False,False,False,1-2yrs,High
0,-0.3112232464636356,-0.22108545201886337,False,True,False,False,False,False,False,True,2-4yrs,Medium
0,1.4058949038150037,-0.4902907411029453,True,False,True,False,False,False,True,False,4-6yrs,Medium
0,-1.2924336180514295,-0.9952596684532102,True,False,False,False,False,False,False,True,0-1yr,Medium
0,-1.2515498525686046,-0.697628976173915,True,False,True,False,False,False,False,True,0-1yr,Medium
0,0.4246845322272098,-1.321315763927719,False,False,True,True,False,False,True,False,2-4yrs,Low
0,-0.3929907774292851,0.32735762139466956,False,False,True,False,True,False,False,False,1-2yrs,High
0,1.2832436073665294,-1.50524484342616,False,True,True,False,False,False,True,False,4-6yrs,Low
0,0.9970572489867562,-1.5253098339168991,True,True,True,False,False,False,True,False,4-6yrs,Low
1,-1.2924336180514295,0.17519811017323214,False,False,True,False,True,False,False,True,0-1yr,High
1,1.6103137312291274,0.763771164568243,False,True,True,True,False,False,True,False,4-6yrs,High
0,-1.0062472596716563,0.1986072657457611,False,False,True,True,False,False,False,True,0-1yr,High
0,1.1605923109180551,1.1985126252009215,False,False,True,True,True,False,True,False,4-6yrs,Very High
0,1.2832436073665294,0.6383649740011241,True,False,True,True,True,True,False,False,4-6yrs,High
1,1.5694299657463027,-1.3798386528590414,True,False,True,True,False,False,True,False,4-6yrs,Low
0,1.3241273728493541,1.131629323565125,False,True,True,True,True,False,True,False,4-6yrs,Very High
0,-1.21066608708578,-1.5253098339168991,True,False,True,False,False,True,False,False,0-1yr,Low
0,-1.2924336180514295,-0.6541548301106471,True,False,True,False,False,False,False,True,0-1yr,Medium
0,-0.10680441904951188,-0.023779712193263147,True,True,True,False,False,True,False,False,2-4yrs,High
0,-0.720060901291883,0.1434285418962286,True,True,True,False,False,False,False,False,1-2yrs,High
0,-1.0062472596716563,0.1116589736192251,False,True,True,False,False,False,False,False,0-1yr,High
0,-1.047131025154481,0.9961906377526366,True,False,True,True,True,False,False,True,0-1yr,Very High
0,1.528546200263478,1.4359483460080003,False,True,True,True,True,True,False,False,4-6yrs,Very High
0,1.2014760764008798,0.6985599454733411,True,True,True,False,False,False,True,False,4-6yrs,High
0,-1.0880147906373057,-1.5219656688351093,False,True,True,False,False,False,False,False,0-1yr,Low
0,-0.7609446667747078,0.52466336122027,False,True,True,False,True,False,False,False,1-2yrs,High
0,-0.43387454291210986,0.6333487263784396,False,False,True,True,True,False,False,False,1-2yrs,High
0,-0.43387454291210986,-1.5069169259670552,True,True,True,False,False,True,False,False,1-2yrs,Low
0,-0.6791771358090583,-0.03214012489773773,True,True,True,False,False,False,True,False,1-2yrs,High
0,-0.9244797287060068,-1.321315763927719,True,False,True,True,False,False,True,False,0-1yr,Low
0,-0.8018284322575325,-0.30803374414539914,False,True,True,False,False,False,False,False,1-2yrs,Medium
0,-0.5156420738777593,0.5748258374471176,False,False,True,True,True,False,False,True,1-2yrs,High
0,-1.2515498525686046,0.1501168720598084,False,False,True,False,True,False,False,False,0-1yr,High
0,0.8335221870554572,0.29057180549498157,True,False,True,True,False,False,True,False,4-6yrs,High
0,-0.883595963223182,-1.4918681830990008,False,True,True,False,False,True,False,False,0-1yr,Low
0,1.487662434780653,-1.5152773386715297,True,False,True,False,False,False,True,False,4-6yrs,Low
0,-1.1697823216029553,0.1902468530412865,False,False,True,False,True,False,False,True,0-1yr,High
0,1.6103137312291274,0.7972128153861413,True,False,True,True,False,False,True,False,4-6yrs,High
1,1.0379410144695809,-0.6658594078969117,True,False,False,False,False,False,False,True,4-6yrs,Medium
0,-0.6791771358090583,-1.4985565132625807,False,True,True,False,False,False,False,False,1-2yrs,Low
0,0.4246845322272098,0.6366928914602293,True,False,True,False,True,True,False,False,2-4yrs,High
0,-1.2515498525686046,1.3105421554408814,False,False,True,True,True,False,False,True,0-1yr,Very High
0,-0.7609446667747078,0.5597770945790632,True,False,True,False,False,False,True,False,1-2yrs,High
0,0.8335221870554572,0.9911743901299517,False,False,True,False,True,True,False,True,4-6yrs,Very High
0,-0.025036888083862396,-1.493540265639896,False,False,True,False,False,True,False,False,2-4yrs,Low
0,0.05673064288178709,-1.3547574147456176,False,False,True,True,False,False,False,False,2-4yrs,Low
1,-0.720060901291883,0.30896471344482557,False,False,True,True,True,False,False,True,1-2yrs,High
1,-1.047131025154481,0.37584801508062227,False,False,True,False,True,False,False,True,0-1yr,High
0,-0.720060901291883,1.3423117237178843,False,True,True,True,True,False,False,False,1-2yrs,Very High
0,1.1605923109180551,-1.493540265639896,True,False,True,False,False,True,False,False,4-6yrs,Low
0,-1.2924336180514295,-1.1791887479516512,False,False,False,False,False,False,False,True,0-1yr,Low
0,-1.2924336180514295,-0.6658594078969117,False,False,True,False,False,False,False,False,0-1yr,Medium
0,-1.0062472596716563,0.645053304164704,True,False,True,True,True,False,False,True,0-1yr,High
0,0.015846877398962348,0.318997208690195,True,True,True,False,False,True,False,False,2-4yrs,High
0,-0.8018284322575325,0.4694846373707376,False,False,True,False,True,False,False,True,1-2yrs,High
0,-1.2924336180514295,-1.3514132496638278,False,False,False,False,False,False,False,True,0-1yr,Low
0,-0.5156420738777593,-0.4484886775805723,True,False,True,False,False,False,False,False,1-2yrs,Medium
0,-1.21066608708578,-1.164140005083597,True,False,False,False,False,False,False,False,0-1yr,Medium
0,-0.8018284322575325,-1.5236377513760044,False,False,True,False,False,True,False,False,1-2yrs,Low
0,0.30203323577873553,-0.28796875365466007,False,False,True,True,False,False,False,False,2-4yrs,Medium
0,0.4246845322272098,0.22368850385918487,True,True,True,True,False,True,False,False,2-4yrs,High
0,-1.0880147906373057,0.8624240344810432,True,False,True,False,True,False,False,True,0-1yr,Very High
0,1.487662434780653,-1.5202935862942144,False,True,True,False,False,False,True,False,4-6yrs,Low
0,1.6103137312291274,1.4877829047757425,False,True,True,True,True,False,True,False,4-6yrs,Very High
0,1.0788247799524058,-1.5353423291622688,True,True,True,False,False,False,True,False,4-6yrs,Low
0,-0.5156420738777593,1.048025196520379,False,False,True,False,True,False,False,False,1-2yrs,Very High
0,-0.3521070119464603,-1.3748224052363567,True,True,True,True,False,False,True,False,1-2yrs,Low
0,1.0788247799524058,1.5429616286252745,True,False,True,True,True,False,False,False,4-6yrs,Very High
0,1.6103137312291274,1.5730591143613832,True,True,True,True,True,False,True,False,4-6yrs,Very High
0,-1.2924336180514295,-1.4868519354763161,True,True,True,False,False,False,False,False,0-1yr,Low
0,-0.22945571549798613,1.2269380283961355,False,False,True,False,True,True,False,False,2-4yrs,Very High
0,-0.7609446667747078,0.49623795802505616,False,False,True,False,True,False,False,False,1-2yrs,High
0,1.5694299657463027,1.3490000538814642,True,True,True,True,True,False,True,False,4-6yrs,Very High
0,-0.8018284322575325,0.43771506909373403,True,True,True,False,True,False,False,False,1-2yrs,High
0,0.46556829771003455,0.1216914688645945,True,False,True,False,True,False,False,False,2-4yrs,High
0,0.015846877398962348,0.4928937929432665,False,False,True,False,True,True,False,False,2-4yrs,High
0,1.6103137312291274,-0.32642665209524313,True,True,False,False,False,False,True,False,4-6yrs,Medium
0,-1.2924336180514295,0.49122171040237167,True,False,True,False,True,False,False,True,0-1yr,High
0,-0.5565258393605841,1.3841137872402574,False,False,True,False,True,False,False,True,1-2yrs,Very High
0,1.2832436073665294,1.2453309363459795,True,False,True,False,True,True,False,False,4-6yrs,Very High
0,-1.2515498525686046,-0.6424502523243827,True,False,True,False,False,False,False,True,0-1yr,Medium
0,-1.2924336180514295,-1.3363645067957735,False,False,False,False,False,False,False,False,0-1yr,Low
0,1.1605923109180551,-1.5202935862942144,True,True,True,False,False,False,True,False,4-6yrs,Low
0,-0.14768818453233662,-1.5119331735897399,False,True,True,False,False,True,False,False,2-4yrs,Low
1,-0.3929907774292851,0.7219691010458701,True,False,True,True,True,False,False,False,1-2yrs,High
0,0.9970572489867562,-0.2160692043961787,False,False,False,False,False,False,False,False,4-6yrs,Medium
0,1.6103137312291274,-0.6675314904378065,True,True,False,False,False,False,True,False,4-6yrs,Medium
0,1.3650111383321788,-0.28796875365466007,True,False,False,False,False,False,True,False,4-6yrs,Medium
0,1.3241273728493541,0.6350208089193345,True,True,True,True,False,False,True,False,4-6yrs,High
0,-1.0062472596716563,0.4945658754841613,False,False,True,False,True,False,False,False,0-1yr,High
0,-1.1697823216029553,0.16516561492786275,False,False,True,False,True,False,False,True,0-1yr,High
0,1.5694299657463027,-1.3530853322047227,False,False,True,True,False,False,True,False,4-6yrs,Low
0,-1.2924336180514295,-1.50524484342616,True,True,True,False,False,True,False,False,0-1yr,Low
0,-1.1697823216029553,-0.5070115665118945,True,False,True,False,False,False,False,True,0-1yr,Medium
0,-0.8427121977403573,-1.5336702466213739,False,False,True,False,False,True,False,False,0-1yr,Low
0,-0.3521070119464603,-0.4886186585620502,True,False,False,False,False,True,False,False,1-2yrs,Medium
0,-0.06592065356668714,0.5330237739247446,False,True,True,False,False,True,False,False,2-4yrs,High
0,-1.2924336180514295,-0.33478706479971776,False,False,True,False,False,False,False,True,0-1yr,Medium
0,-0.10680441904951188,0.8256382185813552,True,False,True,True,True,False,False,False,2-4yrs,High
0,0.5882195941585088,0.6718066248190225,False,True,True,True,False,False,True,False,2-4yrs,High
0,0.874405952538282,1.4309320983853153,True,False,True,True,True,False,True,False,4-6yrs,Very High
0,0.710870890606983,0.9460281615257891,True,False,True,False,True,False,False,False,4-6yrs,Very High
0,-1.2924336180514295,0.6483974692464936,True,False,True,False,True,False,False,True,0-1yr,High
0,1.6103137312291274,-1.5035727608852654,False,False,True,False,False,False,True,False,4-6yrs,Low
0,-0.14768818453233662,-1.3397086718775635,False,False,True,True,False,False,False,False,2-4yrs,Low
0,-1.2515498525686046,-0.36154038545403655,True,False,True,True,False,False,False,True,0-1yr,Medium
0,-0.9244797287060068,-1.1908933257379157,False,False,False,False,False,False,True,False,0-1yr,Low
0,-0.5974096048434088,0.2654905673815578,True,False,True,True,True,False,False,False,1-2yrs,High
1,-0.883595963223182,0.9961906377526366,False,False,True,False,True,False,False,True,0-1yr,Very High
0,-0.6791771358090583,-1.5202935862942144,True,False,True,False,False,False,True,False,1-2yrs,Low
0,1.6103137312291274,0.7152807708822903,False,False,True,True,False,False,True,False,4-6yrs,High
0,1.6103137312291274,1.4710620793667935,True,False,True,True,True,False,True,False,4-6yrs,Very High
0,0.34291700126156033,0.31732512614930014,False,True,True,False,False,True,False,False,2-4yrs,High
1,1.3241273728493541,0.9761256472618978,False,False,True,False,True,False,False,False,4-6yrs,Very High
1,-0.8018284322575325,-0.34816372512687727,False,False,True,False,False,False,False,False,1-2yrs,Medium
1,-1.1697823216029553,0.3390621991809338,True,False,True,False,True,False,False,False,0-1yr,High
0,0.34291700126156033,-0.007058886784313968,True,False,True,True,False,True,False,False,2-4yrs,High
1,-0.720060901291883,0.3072926309039307,True,False,True,False,True,False,False,True,1-2yrs,High
0,-1.2924336180514295,-0.5571740427387419,True,False,True,False,False,False,False,True,0-1yr,Medium
0,0.38380076674438507,1.12995724102423,True,False,True,True,True,True,False,False,2-4yrs,Very High
0,0.7517546560898077,0.9460281615257891,False,False,True,False,True,True,False,False,4-6yrs,Very High
0,-1.2515498525686046,0.17352602763233732,False,True,True,False,True,False,False,True,0-1yr,High
1,-1.2924336180514295,-0.8364118270681931,True,False,False,False,False,False,False,True,0-1yr,Medium
0,-0.025036888083862396,0.6182999835103853,True,True,True,True,False,True,False,False,2-4yrs,High
0,-0.9244797287060068,-1.5169494212124246,True,False,True,False,False,False,False,False,0-1yr,Low
0,1.4058949038150037,-0.1893158837418601,False,True,False,False,False,False,True,False,4-6yrs,Medium
0,1.1605923109180551,1.6683678191923934,False,True,True,True,True,False,True,False,4-6yrs,Very High
0,0.710870890606983,1.6432865810789696,True,False,True,True,True,True,False,False,4-6yrs,Very High
0,-1.2515498525686046,-0.6892685634694403,False,False,True,False,False,False,False,True,0-1yr,Medium
1,-0.14768818453233662,-0.6758919031422811,False,False,False,False,False,False,False,False,2-4yrs,Medium
1,-1.21066608708578,-0.8046422587911898,True,False,False,False,False,False,False,True,0-1yr,Medium
1,-0.8018284322575325,1.3941462824856272,True,False,True,True,True,False,False,True,1-2yrs,Very High
1,0.9970572489867562,0.82396613604046,True,False,True,True,True,False,False,False,4-6yrs,High
0,-0.06592065356668714,-0.513699896675474,False,False,False,False,False,False,True,False,2-4yrs,Medium
0,0.5064520631928593,1.6081728477201764,False,False,True,True,True,True,False,False,2-4yrs,Very High
0,1.1605923109180551,0.7654432471091378,False,True,True,True,False,False,True,False,4-6yrs,High
0,0.710870890606983,-1.348069084582038,True,False,True,True,False,False,True,False,4-6yrs,Low
1,-0.5565258393605841,1.3306071459316202,False,False,True,False,True,False,False,False,1-2yrs,Very High
0,1.0788247799524058,-1.5336702466213739,True,False,True,False,False,False,True,True,4-6yrs,Low
0,1.5694299657463027,-1.369806157613672,False,False,True,True,False,False,True,False,4-6yrs,Low
1,-0.6791771358090583,0.9777977298027927,False,False,True,False,True,False,False,True,1-2yrs,Very High
0,0.9970572489867562,-0.18262755357828034,True,False,True,False,False,False,True,False,4-6yrs,Medium
0,-1.2924336180514295,-1.3514132496638278,True,False,False,False,False,False,False,True,0-1yr,Low
1,-0.5156420738777593,1.3991625301083117,True,False,True,True,True,False,False,False,1-2yrs,Very High
0,-1.2924336180514295,0.18021435779591663,True,False,True,False,True,False,False,True,0-1yr,High
0,-1.1288985561201306,0.6751507899008127,True,False,True,True,True,False,False,True,0-1yr,High
0,0.7926384215726325,1.332279228472515,False,False,True,True,True,False,False,True,4-6yrs,Very High
1,-0.4747583083949346,-0.00873096932520879,True,False,True,False,False,False,False,False,1-2yrs,High
0,-0.7609446667747078,-0.3414753949632975,True,False,False,False,False,False,False,False,1-2yrs,Medium
0,-1.1288985561201306,-0.4902907411029453,False,False,True,False,False,False,False,False,0-1yr,Medium
0,-1.0880147906373057,-0.3364591473406128,False,False,True,False,False,False,False,False,0-1yr,Medium
0,-0.9244797287060068,-0.46855366807131116,False,False,True,False,False,False,False,False,0-1yr,Medium
0,-1.2924336180514295,-1.3313482591730887,False,True,True,True,False,False,False,False,0-1yr,Low
0,1.4467786692978284,-0.3598683029131415,False,False,True,True,False,False,False,False,4-6yrs,Medium
0,-0.5974096048434088,1.0012068853753215,True,True,True,False,True,False,False,True,1-2yrs,Very High
0,-0.43387454291210986,0.3607992722125679,False,False,True,True,True,True,False,False,1-2yrs,High
0,-0.5156420738777593,-0.697628976173915,False,False,True,False,False,False,False,False,1-2yrs,Medium
0,-1.2924336180514295,0.1601493673051778,True,False,True,False,True,False,False,True,0-1yr,High
1,-1.0062472596716563,0.3106367959857204,True,False,True,False,True,False,False,True,0-1yr,High
0,-0.9244797287060068,-0.6809081507649657,True,False,True,False,False,False,False,True,0-1yr,Medium
1,-0.3521070119464603,0.36414343729435755,True,False,True,True,True,False,False,True,1-2yrs,High
0,0.09761440836461184,-0.1341371598923276,True,False,True,False,False,True,False,False,2-4yrs,High
0,-0.3929907774292851,0.7219691010458701,True,True,True,False,True,True,False,False,1-2yrs,High
1,-1.0880147906373057,0.8072453106315107,False,False,True,False,True,False,False,False,0-1yr,High
0,-0.8427121977403573,-1.5219656688351093,False,False,True,False,False,False,False,False,0-1yr,Low
0,-1.2924336180514295,-1.5035727608852654,True,False,True,False,False,False,False,False,0-1yr,Low
